JOB_NUMBER,JOB_TYPE,C_O_ISSUE_DATE,BIN_NUMBER,BOROUGH,NUMBER,STREET,POSTCODE,PR_DWELLING_UNIT,EX_DWELLING_UNIT,APPLICATION_STATUS_RAW,FILING_STATUS_RAW,ITEM_NUMBER,ISSUE_TYPE,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA,LOCATION
122463529,A1,1/15/19,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,11,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
110074473,A1,12/18/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,32,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
101730405,A1,5/24/17,1050754,Manhattan,421,EAST   91 STREET,10128,,,Issued,New,14,Temporary,40.779804,-73.946376,152,Yorkville,"(40.779804, -73.946376)"
121889616,A1,12/18/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,16,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122355815,A1,11/16/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,10,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122269151,A1,11/2/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,11,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
101730405,A1,6/24/16,1050754,Manhattan,421,EAST   91 STREET,10128,,,Issued,New,13,Temporary,40.779804,-73.946376,152,Yorkville,"(40.779804, -73.946376)"
101730405,A1,3/2/16,1050754,Manhattan,421,EAST   91 STREET,10128,,,Issued,New,12,Temporary,40.779804,-73.946376,152,Yorkville,"(40.779804, -73.946376)"
121613469,A1,10/22/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,19,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122463529,A1,10/18/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,10,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
110074473,A1,9/20/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,31,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
121889616,A1,9/20/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,15,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122721858,A1,9/17/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,9,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122355815,A1,8/21/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,9,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122269151,A1,7/24/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,10,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
104733040,A1,1/4/16,1051492,Manhattan,17-May,EAST  102 STREET,10029,,,Issued,New,24,Temporary,40.791571,-73.952597,168,East Harlem South,"(40.791571, -73.952597)"
122463529,A1,7/17/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,9,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
121613469,A1,7/10/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,18,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122721858,A1,6/21/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,8,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
110074473,A1,6/20/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,30,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122355815,A1,6/5/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,8,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122269151,A1,4/27/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,9,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122463529,A1,4/24/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,8,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
121613469,A1,4/2/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,17,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122355815,A1,3/6/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,7,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122721858,A1,2/8/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,7,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122463529,A1,1/19/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,7,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
122269151,A1,1/9/18,1012541,Manhattan,75,NINTH AVENUE,10011,,,Issued,New,8,Temporary,40.741876,-74.004713,83,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741876, -74.004713)"
104165975,A1,11/2/17,1051499,Manhattan,1,EAST  104 STREET,10029,,,Issued,New,16,Temporary,40.792888,-73.951826,168,East Harlem South,"(40.792888, -73.951826)"
104576246,NB,4/16/18,1089889,Manhattan,511,NINTH AVENUE,10018,194,,Issued,New,20,Final,40.75613,-73.994319,115,Clinton,"(40.75613, -73.994319)"
104165975,A1,5/31/17,1051499,Manhattan,1,EAST  104 STREET,10029,,,Issued,New,15,Temporary,40.792888,-73.951826,168,East Harlem South,"(40.792888, -73.951826)"
104165975,A1,12/27/16,1051499,Manhattan,1,EAST  104 STREET,10029,,,Issued,New,14,Temporary,40.792888,-73.951826,168,East Harlem South,"(40.792888, -73.951826)"
104165975,A1,9/26/16,1051499,Manhattan,1,EAST  104 STREET,10029,,,Issued,New,13,Temporary,40.792888,-73.951826,168,East Harlem South,"(40.792888, -73.951826)"
104576246,NB,1/24/18,1089889,Manhattan,511,NINTH AVENUE,10018,194,,Issued,New,19,Temporary,40.75613,-73.994319,115,Clinton,"(40.75613, -73.994319)"
121183600,A1,1/31/19,1026795,Manhattan,821,NINTH AVENUE,10019,11,6,Issued,New,1,Temporary,40.766169,-73.987004,139,Clinton,"(40.766169, -73.987004)"
121326546,A1,12/6/18,1085141,Manhattan,925,NINTH AVENUE,10019,,,Issued,New,21,Temporary,40.769081,-73.984881,145,Lincoln Square,"(40.769081, -73.984881)"
104165975,A1,6/22/16,1051499,Manhattan,1,EAST  104 STREET,10029,,,Issued,New,12,Temporary,40.792888,-73.951826,168,East Harlem South,"(40.792888, -73.951826)"
121326546,A1,9/5/18,1085141,Manhattan,925,NINTH AVENUE,10019,,,Issued,New,20,Temporary,40.769081,-73.984881,145,Lincoln Square,"(40.769081, -73.984881)"
104165975,A1,1/21/16,1051499,Manhattan,1,EAST  104 STREET,10029,,,Issued,New,11,Temporary,40.792888,-73.951826,168,East Harlem South,"(40.792888, -73.951826)"
121326546,A1,5/3/18,1085141,Manhattan,925,NINTH AVENUE,10019,,,Issued,New,19,Temporary,40.769081,-73.984881,145,Lincoln Square,"(40.769081, -73.984881)"
121326546,A1,2/13/18,1085141,Manhattan,925,NINTH AVENUE,10019,,,Issued,New,18,Temporary,40.769081,-73.984881,145,Lincoln Square,"(40.769081, -73.984881)"
121413595,NB,2/13/19,1090469,Manhattan,100,NORFOLK STREET,10002,38,,Issued,New,6,Temporary,40.718776,-73.987147,1402,Lower East Side,"(40.718776, -73.987147)"
121413595,NB,11/21/18,1090469,Manhattan,100,NORFOLK STREET,10002,38,,Issued,New,5,Temporary,40.718776,-73.987147,1402,Lower East Side,"(40.718776, -73.987147)"
121413595,NB,8/31/18,1090469,Manhattan,100,NORFOLK STREET,10002,38,,Issued,New,4,Temporary,40.718776,-73.987147,1402,Lower East Side,"(40.718776, -73.987147)"
121413595,NB,6/4/18,1090469,Manhattan,100,NORFOLK STREET,10002,38,,Issued,New,3,Temporary,40.718776,-73.987147,1402,Lower East Side,"(40.718776, -73.987147)"
121828647,A1,2/15/19,1085502,Manhattan,1,NORTH END AVENUE,10282,,,Issued,New,15,Temporary,40.714082,-74.01673,31703,Battery Park City-Lower Manhattan,"(40.714082, -74.01673)"
121828647,A1,11/27/18,1085502,Manhattan,1,NORTH END AVENUE,10282,,,Issued,New,14,Temporary,40.714082,-74.01673,31703,Battery Park City-Lower Manhattan,"(40.714082, -74.01673)"
121828647,A1,8/29/18,1085502,Manhattan,1,NORTH END AVENUE,10282,,,Issued,New,13,Temporary,40.714082,-74.01673,31703,Battery Park City-Lower Manhattan,"(40.714082, -74.01673)"
121828647,A1,6/7/18,1085502,Manhattan,1,NORTH END AVENUE,10282,,,Issued,New,12,Temporary,40.714082,-74.01673,31703,Battery Park City-Lower Manhattan,"(40.714082, -74.01673)"
121828647,A1,3/14/18,1085502,Manhattan,1,NORTH END AVENUE,10282,,,Issued,New,11,Temporary,40.714082,-74.01673,31703,Battery Park City-Lower Manhattan,"(40.714082, -74.01673)"
101706977,NB,1/9/19,1085867,Manhattan,102,NORTH END AVENUE,10282,463,,Issued,New,63,Temporary,40.714812,-74.016153,31703,Battery Park City-Lower Manhattan,"(40.714812, -74.016153)"
104355831,NB,11/8/17,1053159,Manhattan,505,EAST  116 STREET,10029,,,Issued,New,22,Temporary,40.79494,-73.932868,178,East Harlem North,"(40.79494, -73.932868)"
101706977,NB,10/5/18,1085867,Manhattan,102,NORTH END AVENUE,10282,463,,Issued,New,62,Temporary,40.714812,-74.016153,31703,Battery Park City-Lower Manhattan,"(40.714812, -74.016153)"
101706977,NB,7/9/18,1085867,Manhattan,102,NORTH END AVENUE,10282,463,,Issued,New,61,Temporary,40.714812,-74.016153,31703,Battery Park City-Lower Manhattan,"(40.714812, -74.016153)"
104355831,NB,8/17/17,1053159,Manhattan,505,EAST  116 STREET,10029,,,Issued,New,21,Temporary,40.79494,-73.932868,178,East Harlem North,"(40.79494, -73.932868)"
101706977,NB,4/13/18,1085867,Manhattan,102,NORTH END AVENUE,10282,463,,Issued,New,60,Temporary,40.714812,-74.016153,31703,Battery Park City-Lower Manhattan,"(40.714812, -74.016153)"
101706977,NB,1/11/18,1085867,Manhattan,102,NORTH END AVENUE,10282,463,,Issued,New,59,Temporary,40.714812,-74.016153,31703,Battery Park City-Lower Manhattan,"(40.714812, -74.016153)"
104355831,NB,5/23/17,1053159,Manhattan,505,EAST  116 STREET,10029,,,Issued,New,20,Temporary,40.79494,-73.932868,178,East Harlem North,"(40.79494, -73.932868)"
104355831,NB,2/28/17,1053159,Manhattan,505,EAST  116 STREET,10029,,,Issued,New,19,Temporary,40.79494,-73.932868,178,East Harlem North,"(40.79494, -73.932868)"
121187018,NB,11/29/18,1090300,Manhattan,8,NORTH LOOP ROAD,10044,,,Issued,New,5,Temporary,40.75589,-73.95451,23801,Lenox Hill-Roosevelt Island,"(40.75589, -73.95451)"
121187018,NB,8/31/18,1090300,Manhattan,8,NORTH LOOP ROAD,10044,,,Issued,New,4,Temporary,40.75589,-73.95451,23801,Lenox Hill-Roosevelt Island,"(40.75589, -73.95451)"
121187018,NB,5/24/18,1090300,Manhattan,8,NORTH LOOP ROAD,10044,,,Issued,New,3,Temporary,40.75589,-73.95451,23801,Lenox Hill-Roosevelt Island,"(40.75589, -73.95451)"
121180024,A1,4/9/18,1002145,Manhattan,28,NORTH MOORE STREET,10013,6,0,Issued,New,3,Final,40.719841,-74.00754,33,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719841, -74.00754)"
104355243,NB,12/15/17,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,33,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
121186698,A1,2/5/19,1002163,Manhattan,39,NORTH MOORE STREET,10013,10,10,Issued,New,13,Temporary,40.719901,-74.007983,33,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719901, -74.007983)"
104355243,NB,9/21/17,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,32,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
104355243,NB,6/30/17,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,31,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
121186698,A1,11/15/18,1002163,Manhattan,39,NORTH MOORE STREET,10013,10,10,Issued,New,12,Temporary,40.719901,-74.007983,33,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719901, -74.007983)"
121186698,A1,8/22/18,1002163,Manhattan,39,NORTH MOORE STREET,10013,10,10,Issued,New,11,Temporary,40.719901,-74.007983,33,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719901, -74.007983)"
104355243,NB,4/5/17,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,30,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
121186698,A1,5/30/18,1002163,Manhattan,39,NORTH MOORE STREET,10013,10,10,Issued,New,10,Temporary,40.719901,-74.007983,33,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719901, -74.007983)"
104355243,NB,1/11/17,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,29,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
100619957,A1,12/20/18,1012256,Manhattan,PIER 59,NORTH RIVER,10011,0,0,Issued,New,60,Temporary,,,,,
100619957,A1,9/27/18,1012256,Manhattan,PIER 59,NORTH RIVER,10011,0,0,Issued,New,59,Temporary,,,,,
100619957,A1,6/12/18,1012256,Manhattan,PIER 59,NORTH RIVER,10011,0,0,Issued,New,58,Temporary,,,,,
100619957,A1,2/13/18,1012256,Manhattan,PIER 59,NORTH RIVER,10011,0,0,Issued,New,57,Temporary,,,,,
104355243,NB,10/20/16,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,28,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
104355243,NB,7/25/16,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,27,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
120966605,A1,2/19/19,1000007,Manhattan,4,NY PLAZA,10004,,,Issued,New,26,Temporary,40.702373,-74.011325,9,Battery Park City-Lower Manhattan,"(40.702373, -74.011325)"
120966605,A1,12/11/18,1000007,Manhattan,4,NY PLAZA,10004,,,Issued,New,25,Temporary,40.702373,-74.011325,9,Battery Park City-Lower Manhattan,"(40.702373, -74.011325)"
104355243,NB,4/27/16,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,26,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
120966605,A1,9/24/18,1000007,Manhattan,4,NY PLAZA,10004,,,Issued,New,24,Temporary,40.702373,-74.011325,9,Battery Park City-Lower Manhattan,"(40.702373, -74.011325)"
104355243,NB,2/10/16,1081374,Manhattan,545,EAST  116 STREET,10029,,,Issued,New,25,Temporary,40.794613,-73.932092,178,East Harlem North,"(40.794613, -73.932092)"
120966605,A1,6/26/18,1000007,Manhattan,4,NY PLAZA,10004,,,Issued,New,23,Temporary,40.702373,-74.011325,9,Battery Park City-Lower Manhattan,"(40.702373, -74.011325)"
120966605,A1,3/29/18,1000007,Manhattan,4,NY PLAZA,10004,,,Issued,New,22,Temporary,40.702373,-74.011325,9,Battery Park City-Lower Manhattan,"(40.702373, -74.011325)"
120966605,A1,1/19/18,1000007,Manhattan,4,NY PLAZA,10004,,,Issued,New,21,Temporary,40.702373,-74.011325,9,Battery Park City-Lower Manhattan,"(40.702373, -74.011325)"
121530986,A1,1/16/19,1000867,Manhattan,32,OLD SLIP,10005,,,Issued,New,2,Temporary,40.703573,-74.008036,7,Battery Park City-Lower Manhattan,"(40.703573, -74.008036)"
121530986,A1,10/29/18,1000867,Manhattan,32,OLD SLIP,10005,,,Issued,New,1,Temporary,40.703573,-74.008036,7,Battery Park City-Lower Manhattan,"(40.703573, -74.008036)"
121473208,NB,12/26/18,1090375,Manhattan,194,ORCHARD,10002,94,,Issued,New,5,Temporary,40.722231,-73.988102,3001,Chinatown,"(40.722231, -73.988102)"
121473208,NB,11/26/18,1090375,Manhattan,194,ORCHARD,10002,94,,Issued,New,4,Temporary,40.722231,-73.988102,3001,Chinatown,"(40.722231, -73.988102)"
121473208,NB,9/27/18,1090375,Manhattan,194,ORCHARD,10002,94,,Issued,New,3,Temporary,40.722231,-73.988102,3001,Chinatown,"(40.722231, -73.988102)"
121473208,NB,9/12/18,1090375,Manhattan,194,ORCHARD,10002,94,,Issued,New,2,Temporary,40.722231,-73.988102,3001,Chinatown,"(40.722231, -73.988102)"
121473208,NB,9/6/18,1090375,Manhattan,194,ORCHARD,10002,94,,Issued,New,1,Temporary,40.722231,-73.988102,3001,Chinatown,"(40.722231, -73.988102)"
121473208,NB,2/13/19,1090375,Manhattan,196,ORCHARD,10002,94,,Issued,New,9,Temporary,40.722286,-73.988073,3001,Chinatown,"(40.722286, -73.988073)"
121473208,NB,2/4/19,1090375,Manhattan,196,ORCHARD,10002,94,,Issued,New,8,Temporary,40.722286,-73.988073,3001,Chinatown,"(40.722286, -73.988073)"
104161835,NB,11/9/17,1088112,Manhattan,517,EAST  117 STREET,10035,,,Issued,New,33,Temporary,40.795634,-73.932408,178,East Harlem North,"(40.795634, -73.932408)"
104161835,NB,9/7/16,1088112,Manhattan,517,EAST  117 STREET,10035,,,Issued,New,32,Temporary,40.795634,-73.932408,178,East Harlem North,"(40.795634, -73.932408)"
121473208,NB,2/1/19,1090375,Manhattan,196,ORCHARD,10002,94,,Issued,New,7,Temporary,40.722286,-73.988073,3001,Chinatown,"(40.722286, -73.988073)"
121473208,NB,1/29/19,1090375,Manhattan,196,ORCHARD,10002,94,,Issued,New,6,Temporary,40.722286,-73.988073,3001,Chinatown,"(40.722286, -73.988073)"
100228120,A1,7/25/18,1003873,Manhattan,17,ORCHARD STREET,10002,7,6,Issued,New,29,Final,40.715238,-73.991729,16,Chinatown,"(40.715238, -73.991729)"
100228120,A1,6/7/18,1003873,Manhattan,17,ORCHARD STREET,10002,7,6,Issued,New,28,Temporary,40.715238,-73.991729,16,Chinatown,"(40.715238, -73.991729)"
100228120,A1,3/6/18,1003873,Manhattan,17,ORCHARD STREET,10002,6,,Issued,New,27,Temporary,40.715238,-73.991729,16,Chinatown,"(40.715238, -73.991729)"
122512414,A1,3/16/18,1005471,Manhattan,103,ORCHARD STREET,10002,0,12,Issued,New,2,Final,40.718592,-73.990007,18,Chinatown,"(40.718592, -73.990007)"
122512414,A1,1/11/18,1005471,Manhattan,103,ORCHARD STREET,10002,0,12,Issued,New,1,Temporary,40.718592,-73.990007,18,Chinatown,"(40.718592, -73.990007)"
122210268,A1,11/21/18,1066636,Manhattan,143,ORCHARD STREET,10002,7,0,Issued,New,3,Temporary,40.720129,-73.989213,18,Chinatown,"(40.720129, -73.989213)"
104161835,NB,6/13/16,1088112,Manhattan,517,EAST  117 STREET,10035,,,Issued,New,31,Temporary,40.795634,-73.932408,178,East Harlem North,"(40.795634, -73.932408)"
122210268,A1,6/6/18,1066636,Manhattan,143,ORCHARD STREET,10002,7,0,Issued,New,2,Temporary,40.720129,-73.989213,18,Chinatown,"(40.720129, -73.989213)"
122210268,A1,2/1/18,1066636,Manhattan,143,ORCHARD STREET,10002,7,0,Issued,New,1,Temporary,40.720129,-73.989213,18,Chinatown,"(40.720129, -73.989213)"
104762570,NB,2/28/18,1088499,Manhattan,163,ORCHARD STREET,10002,50,,Issued,New,14,Final,40.721043,-73.988748,3001,Chinatown,"(40.721043, -73.988748)"
104762570,NB,1/5/18,1088499,Manhattan,163,ORCHARD STREET,10002,0,,Issued,New,13,Temporary,40.721043,-73.988748,3001,Chinatown,"(40.721043, -73.988748)"
120676143,A1,11/27/18,1090526,Manhattan,520,PARK AVE,10022,,,Issued,New,19,Temporary,40.76369,-73.969244,11401,Upper East Side-Carnegie Hill,"(40.76369, -73.969244)"
120676143,A1,8/31/18,1090526,Manhattan,520,PARK AVE,10022,,,Issued,New,18,Temporary,40.76369,-73.969244,11401,Upper East Side-Carnegie Hill,"(40.76369, -73.969244)"
120778033,A1,12/18/18,1016131,Manhattan,200,PARK AVE SOUTH,10003,66,66,Issued,New,1,Temporary,40.736787,-73.989305,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.736787, -73.989305)"
104263716,A1,12/15/17,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,33,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
104263716,A1,9/22/17,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,32,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
120102511,A1,2/15/19,1016176,Manhattan,250,PARK AVE SOUTH,10003,,,Issued,New,33,Temporary,40.738231,-73.987818,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.738231, -73.987818)"
120102511,A1,11/26/18,1016176,Manhattan,250,PARK AVE SOUTH,10003,,,Issued,New,32,Temporary,40.738231,-73.987818,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.738231, -73.987818)"
120102511,A1,9/5/18,1016176,Manhattan,250,PARK AVE SOUTH,10003,,,Issued,New,31,Temporary,40.738231,-73.987818,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.738231, -73.987818)"
120102511,A1,6/12/18,1016176,Manhattan,250,PARK AVE SOUTH,10003,,,Issued,New,30,Temporary,40.738231,-73.987818,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.738231, -73.987818)"
104263716,A1,7/3/17,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,31,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
104263716,A1,3/29/17,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,30,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
104263716,A1,7/27/16,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,29,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
120102511,A1,3/14/18,1016176,Manhattan,250,PARK AVE SOUTH,10003,,,Issued,New,29,Temporary,40.738231,-73.987818,52,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.738231, -73.987818)"
122496557,A1,10/25/18,1016252,Manhattan,270,PARK AVE SOUTH,10010,73,73,Issued,New,1,Temporary,40.739024,-73.987226,56,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.739024, -73.987226)"
120057348,A1,1/4/19,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,20,Final,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
104263716,A1,5/3/16,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,28,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
123195782,A1,2/11/19,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,3,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
104511342,A1,12/11/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,15,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
104263716,A1,2/10/16,1054453,Manhattan,116-120,EAST  124 STREET,10035,0,0,Issued,New,27,Temporary,40.804056,-73.938779,196,East Harlem North,"(40.804056, -73.938779)"
123195782,A1,11/16/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,2,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
120057348,A1,10/17/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,19,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
120057348,A1,10/11/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,18,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
104511342,A1,9/11/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,14,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
103944369,A1,4/4/16,1054044,Manhattan,81,EAST  125 STREET,10035,,,Issued,New,5,Temporary,40.805365,-73.939742,198,East Harlem North,"(40.805365, -73.939742)"
123195782,A1,8/15/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,1,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
103944369,A1,1/11/16,1054044,Manhattan,81,EAST  125 STREET,10035,,,Issued,New,4,Temporary,40.805365,-73.939742,198,East Harlem North,"(40.805365, -73.939742)"
120057348,A1,7/6/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,17,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
104737750,A1,8/21/17,1054473,Manhattan,107,EAST  125 STREET,10035,,,Issued,New,1,Temporary,40.804841,-73.938503,196,East Harlem North,"(40.804841, -73.938503)"
104136329,A1,6/9/17,1054478,Manhattan,145,EAST  125 STREET,10035,,,Issued,New,27,Temporary,40.80425,-73.937099,196,East Harlem North,"(40.80425, -73.937099)"
120057348,A1,4/2/18,1018472,Manhattan,1,PARK AVENUE,10016,,,Issued,New,16,Temporary,40.746069,-73.982071,72,Murray Hill-Kips Bay,"(40.746069, -73.982071)"
104875565,A1,2/1/19,1017019,Manhattan,2,PARK AVENUE,10016,,,Issued,New,32,Temporary,40.746077,-73.982092,74,Midtown-Midtown South,"(40.746077, -73.982092)"
104875565,A1,10/30/18,1017019,Manhattan,2,PARK AVENUE,10016,,,Issued,New,31,Temporary,40.746077,-73.982092,74,Midtown-Midtown South,"(40.746077, -73.982092)"
104875565,A1,7/10/18,1017019,Manhattan,2,PARK AVENUE,10016,,,Issued,New,30,Temporary,40.746077,-73.982092,74,Midtown-Midtown South,"(40.746077, -73.982092)"
104136329,A1,3/15/17,1054478,Manhattan,145,EAST  125 STREET,10035,,,Issued,New,26,Temporary,40.80425,-73.937099,196,East Harlem North,"(40.80425, -73.937099)"
104136329,A1,10/25/16,1054478,Manhattan,145,EAST  125 STREET,10035,,,Issued,New,25,Temporary,40.80425,-73.937099,196,East Harlem North,"(40.80425, -73.937099)"
121392723,A1,12/12/18,1018936,Manhattan,41,PARK AVENUE,10016,114,114,Issued,New,9,Temporary,40.748563,-73.980247,80,Murray Hill-Kips Bay,"(40.748563, -73.980247)"
