GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",600,134,544,142,0,11,544,142,0,11,56,48
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",582,109,548,107,0,11,548,107,0,11,34,38
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",542,119,526,118,0,11,473,114,53,41,16,29
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",1029,244,932,233,0,11,932,233,0,11,97,124
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",858,181,833,182,0,11,779,176,54,68,25,40
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",455,145,435,146,0,11,435,146,0,11,20,33
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",738,192,738,192,0,11,715,196,23,36,0,11
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",985,217,960,217,0,11,894,217,66,76,25,40
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",440,153,429,155,0,11,429,155,0,11,11,27
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",473,131,473,131,0,11,384,126,89,53,0,11
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",629,174,563,171,0,11,336,119,227,153,66,77
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",632,123,611,123,0,11,554,133,57,78,21,24
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",754,161,738,156,0,11,738,156,0,11,16,27
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",675,149,657,148,0,11,610,144,47,70,18,31
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",397,166,397,166,0,11,397,166,0,11,0,11
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",694,280,548,264,0,11,480,285,68,116,146,79
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",777,278,777,278,47,76,683,275,47,78,0,11
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",679,202,679,202,0,11,679,202,0,11,0,11
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",991,392,945,411,0,11,746,322,199,268,46,74
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",712,245,557,162,0,11,557,162,0,11,155,248
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",389,303,323,284,0,11,263,309,60,100,66,109
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",668,267,585,295,54,90,531,283,0,11,83,99
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",937,410,668,347,0,11,618,339,50,83,269,239
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",850,169,850,169,0,11,835,167,15,25,0,11
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",919,167,856,166,0,11,776,150,80,101,63,55
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",678,175,657,177,0,11,637,176,20,32,21,33
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",942,176,868,172,0,11,846,169,22,34,74,47
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York",383,184,383,184,0,11,345,179,38,59,0,11
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",397,146,397,146,0,11,397,146,0,11,0,11
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York",719,199,719,199,0,11,696,189,23,41,0,11
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",468,211,306,209,23,37,283,206,0,11,162,102
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",710,244,682,252,0,11,682,252,0,11,28,47
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",870,204,870,204,0,11,839,199,31,52,0,11
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",1218,105,1184,104,0,11,1117,110,67,49,34,33
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",1258,260,1203,262,0,11,1203,262,0,11,55,63
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",434,152,434,152,0,11,399,155,35,57,0,11
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",1056,266,964,267,0,11,933,263,31,53,92,86
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York",431,174,373,171,0,11,320,169,53,62,58,49
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",754,211,754,211,0,11,611,171,143,144,0,11
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",857,235,846,240,0,11,846,240,0,11,11,18
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",383,112,352,121,0,11,352,121,0,11,31,36
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",930,178,900,179,0,11,871,181,29,34,30,36
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",359,89,350,91,7,12,315,84,28,34,9,14
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",837,169,823,170,19,31,804,172,0,11,14,21
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",745,157,694,158,0,11,680,159,14,23,51,66
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",500,186,463,175,0,11,463,175,0,11,37,60
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",693,255,693,255,0,11,693,255,0,11,0,11
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",497,209,497,209,0,11,497,209,0,11,0,11
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",720,321,720,321,35,58,675,313,10,17,0,11
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",746,212,667,174,0,11,629,178,38,48,79,129
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",196,101,174,109,0,11,141,97,33,52,22,37
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",510,141,375,145,0,11,304,127,71,72,135,89
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",541,187,511,177,20,32,491,177,0,11,30,56
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",519,125,519,125,0,11,519,125,0,11,0,11
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",1003,295,1003,295,0,11,1003,295,0,11,0,11
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",785,205,761,210,0,11,673,209,88,116,24,38
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",490,159,490,159,0,11,490,159,0,11,0,11
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",474,156,453,157,0,11,453,157,0,11,21,34
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",790,141,790,141,0,11,748,146,42,45,0,11
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",674,154,655,152,0,11,587,148,68,90,19,29
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",716,146,642,139,0,11,642,139,0,11,74,61
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",904,168,887,165,0,11,796,159,91,118,17,27
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",928,155,928,155,0,11,917,156,11,21,0,11
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",544,138,483,139,0,11,404,117,79,105,61,57
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",853,102,812,99,12,17,755,105,45,37,41,45
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",211,64,191,65,0,11,164,64,27,28,20,23
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",829,162,768,162,0,11,754,164,14,24,61,61
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",573,138,551,134,21,32,523,130,7,12,22,36
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",845,179,845,179,0,11,827,179,18,29,0,11
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",835,194,750,179,0,11,750,179,0,11,85,101
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",430,112,430,112,0,11,378,104,52,71,0,11
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",708,211,708,211,0,11,708,211,0,11,0,11
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",578,198,512,187,0,11,421,141,91,147,66,74
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",582,172,547,179,0,11,465,193,82,127,35,52
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",902,212,875,209,0,11,823,216,52,58,27,45
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",383,189,290,138,0,11,290,138,0,11,93,141
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",756,201,756,201,0,11,756,201,0,11,0,11
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",776,210,747,207,0,11,747,207,0,11,29,47
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",366,118,366,118,0,11,366,118,0,11,0,11
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",787,171,721,171,0,11,711,171,10,17,66,81
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",776,167,758,172,0,11,740,175,18,28,18,29
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",571,157,552,155,0,11,537,162,15,22,19,29
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",474,104,442,100,0,11,422,99,20,25,32,36
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",677,131,644,129,0,11,615,128,29,34,33,36
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",297,101,297,101,21,34,262,98,14,22,0,11
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",798,105,733,103,0,11,629,115,104,81,65,54
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",762,191,654,179,0,11,604,170,50,80,108,109
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",1007,227,920,214,0,11,920,214,0,11,87,84
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",853,176,779,164,0,11,779,164,0,11,74,86
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",533,162,533,162,0,11,533,162,0,11,0,11
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",807,179,756,183,0,11,756,183,0,11,51,59
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",959,193,918,190,46,51,739,176,133,107,41,61
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",452,150,452,150,0,11,452,150,0,11,0,11
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",906,171,886,167,40,61,829,177,17,28,20,32
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",731,148,731,148,0,11,682,151,49,69,0,11
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",510,137,510,137,0,11,492,141,18,26,0,11
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",558,134,541,138,0,11,523,139,18,28,17,28
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",516,115,484,107,0,11,466,108,18,29,32,37
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",1027,207,739,187,20,33,679,190,40,46,288,186
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",973,110,973,110,0,11,941,110,32,41,0,11
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",745,99,709,102,0,11,650,112,59,55,36,37
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",564,106,564,106,0,11,564,106,0,11,0,11
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",774,164,719,167,0,11,719,167,0,11,55,52
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",562,110,546,111,0,11,529,109,17,26,16,26
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",474,139,474,139,19,30,437,133,18,29,0,11
1500000US360610086034,360610086034,"Block Group 4, Census Tract 86.03, New York County, New York",904,127,888,126,0,11,824,127,64,54,16,25
1500000US360610087001,360610087001,"Block Group 1, Census Tract 87, New York County, New York",1413,262,1413,262,0,11,1383,268,30,48,0,11
1500000US360610087002,360610087002,"Block Group 2, Census Tract 87, New York County, New York",600,182,493,203,0,11,493,203,0,11,107,131
1500000US360610087003,360610087003,"Block Group 3, Census Tract 87, New York County, New York",576,169,547,166,0,11,518,167,29,47,29,57
1500000US360610087004,360610087004,"Block Group 4, Census Tract 87, New York County, New York",648,192,648,192,0,11,648,192,0,11,0,11
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",600,199,500,187,34,55,466,189,0,11,100,120
1500000US360610088001,360610088001,"Block Group 1, Census Tract 88, New York County, New York",503,159,477,160,0,11,451,158,26,41,26,41
1500000US360610088002,360610088002,"Block Group 2, Census Tract 88, New York County, New York",751,225,751,225,0,11,751,225,0,11,0,11
1500000US360610088003,360610088003,"Block Group 3, Census Tract 88, New York County, New York",760,183,732,195,0,11,661,179,71,110,28,47
1500000US360610088004,360610088004,"Block Group 4, Census Tract 88, New York County, New York",516,155,516,155,0,11,516,155,0,11,0,11
1500000US360610088005,360610088005,"Block Group 5, Census Tract 88, New York County, New York",515,191,430,158,0,11,398,158,32,52,85,136
1500000US360610088006,360610088006,"Block Group 6, Census Tract 88, New York County, New York",716,184,663,189,0,11,663,189,0,11,53,62
1500000US360610088007,360610088007,"Block Group 7, Census Tract 88, New York County, New York",633,156,608,157,28,46,545,155,35,55,25,42
1500000US360610089001,360610089001,"Block Group 1, Census Tract 89, New York County, New York",414,116,402,119,0,11,386,115,16,25,12,20
1500000US360610089002,360610089002,"Block Group 2, Census Tract 89, New York County, New York",473,98,473,98,0,11,459,102,14,24,0,11
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",735,154,677,149,0,11,677,149,0,11,58,49
1500000US360610089004,360610089004,"Block Group 4, Census Tract 89, New York County, New York",443,159,426,164,0,11,426,164,0,11,17,26
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",655,134,655,134,0,11,655,134,0,11,0,11
1500000US360610090001,360610090001,"Block Group 1, Census Tract 90, New York County, New York",814,181,814,181,0,11,791,185,23,37,0,11
1500000US360610090002,360610090002,"Block Group 2, Census Tract 90, New York County, New York",1027,216,995,210,0,11,930,192,65,106,32,52
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",400,151,368,145,0,11,332,128,36,57,32,54
1500000US360610090004,360610090004,"Block Group 4, Census Tract 90, New York County, New York",1039,222,973,215,0,11,904,240,69,84,66,78
1500000US360610090005,360610090005,"Block Group 5, Census Tract 90, New York County, New York",329,113,281,113,0,11,281,113,0,11,48,61
1500000US360610090006,360610090006,"Block Group 6, Census Tract 90, New York County, New York",908,239,829,198,0,11,732,171,97,117,79,98
1500000US360610091001,360610091001,"Block Group 1, Census Tract 91, New York County, New York",1361,234,1361,234,0,11,1289,232,72,85,0,11
1500000US360610091002,360610091002,"Block Group 2, Census Tract 91, New York County, New York",1209,237,1192,233,31,38,1161,243,0,11,17,28
1500000US360610091003,360610091003,"Block Group 3, Census Tract 91, New York County, New York",664,238,540,218,0,11,364,126,176,200,124,135
1500000US360610091004,360610091004,"Block Group 4, Census Tract 91, New York County, New York",671,213,671,213,0,11,671,213,0,11,0,11
1500000US360610092001,360610092001,"Block Group 1, Census Tract 92, New York County, New York",1100,109,1067,109,8,12,1010,111,49,46,33,28
1500000US360610093001,360610093001,"Block Group 1, Census Tract 93, New York County, New York",1074,266,776,279,0,11,748,273,28,45,298,159
1500000US360610093002,360610093002,"Block Group 2, Census Tract 93, New York County, New York",831,246,801,252,0,11,696,197,105,167,30,50
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",709,159,649,159,0,11,612,156,37,44,60,69
1500000US360610093004,360610093004,"Block Group 4, Census Tract 93, New York County, New York",627,188,601,190,0,11,550,196,51,58,26,43
1500000US360610093005,360610093005,"Block Group 5, Census Tract 93, New York County, New York",637,204,637,204,0,11,637,204,0,11,0,11
1500000US360610093006,360610093006,"Block Group 6, Census Tract 93, New York County, New York",983,280,849,265,0,11,811,264,38,67,134,123
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",394,177,394,177,0,11,394,177,0,11,0,11
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",38,19,34,18,0,11,34,18,0,11,4,6
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",879,112,879,112,15,22,864,113,0,11,0,11
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",375,93,347,85,0,11,347,85,0,11,28,45
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",103,41,103,41,0,11,81,34,22,25,0,11
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",1171,149,1031,157,0,11,975,163,56,51,140,84
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",410,125,232,103,0,11,166,83,66,63,178,126
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",483,101,362,115,0,11,330,116,32,37,121,100
1500000US360610097004,360610097004,"Block Group 4, Census Tract 97, New York County, New York",734,174,612,165,0,11,566,175,46,49,122,119
1500000US360610098001,360610098001,"Block Group 1, Census Tract 98, New York County, New York",443,204,435,199,0,11,435,199,0,11,8,26
1500000US360610098002,360610098002,"Block Group 2, Census Tract 98, New York County, New York",343,182,343,182,0,11,343,182,0,11,0,11
1500000US360610098003,360610098003,"Block Group 3, Census Tract 98, New York County, New York",610,207,610,207,0,11,610,207,0,11,0,11
1500000US360610098004,360610098004,"Block Group 4, Census Tract 98, New York County, New York",594,188,564,186,0,11,564,186,0,11,30,48
1500000US360610098005,360610098005,"Block Group 5, Census Tract 98, New York County, New York",662,149,637,149,0,11,608,159,29,48,25,41
1500000US360610098006,360610098006,"Block Group 6, Census Tract 98, New York County, New York",1047,274,1047,274,0,11,1047,274,0,11,0,11
1500000US360610098007,360610098007,"Block Group 7, Census Tract 98, New York County, New York",491,201,405,166,0,11,405,166,0,11,86,107
1500000US360610099000,360610099000,"Block Group 0, Census Tract 99, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610099001,360610099001,"Block Group 1, Census Tract 99, New York County, New York",3402,183,3346,193,0,16,3266,196,80,62,56,69
1500000US360610100001,360610100001,"Block Group 1, Census Tract 100, New York County, New York",243,52,232,52,0,11,232,52,0,11,11,17
1500000US360610100002,360610100002,"Block Group 2, Census Tract 100, New York County, New York",917,93,871,92,0,11,871,92,0,11,46,34
1500000US360610101001,360610101001,"Block Group 1, Census Tract 101, New York County, New York",823,65,787,65,0,11,770,68,17,16,36,23
1500000US360610102001,360610102001,"Block Group 1, Census Tract 102, New York County, New York",56,29,49,29,0,11,45,27,4,7,7,8
1500000US360610103001,360610103001,"Block Group 1, Census Tract 103, New York County, New York",1071,108,1036,106,0,11,1015,104,21,22,35,33
1500000US360610104001,360610104001,"Block Group 1, Census Tract 104, New York County, New York",592,68,555,72,5,8,507,74,43,38,37,29
1500000US360610106010,360610106010,"Block Group 0, Census Tract 106.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106011,360610106011,"Block Group 1, Census Tract 106.01, New York County, New York",374,116,374,116,0,11,347,119,27,45,0,11
1500000US360610106012,360610106012,"Block Group 2, Census Tract 106.01, New York County, New York",730,181,659,182,0,11,580,181,79,79,71,54
1500000US360610106013,360610106013,"Block Group 3, Census Tract 106.01, New York County, New York",703,177,583,161,0,11,563,163,20,34,120,119
1500000US360610106014,360610106014,"Block Group 4, Census Tract 106.01, New York County, New York",748,189,725,185,0,11,588,172,137,125,23,38
1500000US360610106015,360610106015,"Block Group 5, Census Tract 106.01, New York County, New York",932,214,777,205,0,11,754,208,23,38,155,144
1500000US360610106016,360610106016,"Block Group 6, Census Tract 106.01, New York County, New York",754,215,754,215,0,11,754,215,0,11,0,11
1500000US360610106020,360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106021,360610106021,"Block Group 1, Census Tract 106.02, New York County, New York",657,123,632,130,0,11,619,131,13,20,25,28
1500000US360610106022,360610106022,"Block Group 2, Census Tract 106.02, New York County, New York",1168,199,1154,199,0,11,1054,194,100,98,14,23
1500000US360610106023,360610106023,"Block Group 3, Census Tract 106.02, New York County, New York",437,117,437,117,0,11,233,115,204,65,0,11
1500000US360610108001,360610108001,"Block Group 1, Census Tract 108, New York County, New York",488,131,488,131,22,36,440,149,26,41,0,11
1500000US360610108002,360610108002,"Block Group 2, Census Tract 108, New York County, New York",765,183,765,183,0,11,692,171,73,57,0,11
1500000US360610108003,360610108003,"Block Group 3, Census Tract 108, New York County, New York",697,178,697,178,27,43,670,181,0,11,0,11
1500000US360610108004,360610108004,"Block Group 4, Census Tract 108, New York County, New York",505,185,505,185,0,11,454,175,51,58,0,11
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",697,241,615,217,0,11,595,215,20,33,82,129
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",827,263,827,263,0,11,785,248,42,66,0,11
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",865,177,817,171,0,11,792,176,25,39,48,58
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",91,36,91,36,7,13,82,36,2,3,0,11
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",594,136,543,149,0,11,521,153,22,36,51,60
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",598,172,504,97,0,11,479,99,25,40,94,151
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",1139,256,962,263,0,11,962,263,0,11,177,135
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",440,154,440,154,0,11,440,154,0,11,0,11
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",355,167,355,167,0,11,355,167,0,11,0,11
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",947,173,818,177,0,11,783,181,35,55,129,87
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",1231,194,1142,178,0,11,1100,167,42,68,89,90
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",563,127,437,125,0,11,437,125,0,11,126,85
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",890,168,890,168,0,11,875,171,15,25,0,11
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",492,62,471,65,0,11,435,62,36,29,21,17
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",162,43,157,43,0,11,149,44,8,8,5,7
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",492,81,492,81,0,11,450,80,42,32,0,11
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",173,49,167,47,0,11,156,47,11,13,6,9
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",62,22,62,22,0,11,62,22,0,11,0,11
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",365,60,342,54,0,11,323,54,19,17,23,21
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",289,57,252,48,0,11,242,48,10,11,37,33
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",637,106,600,108,0,11,551,114,49,42,37,25
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",498,82,471,83,18,20,424,78,29,34,27,25
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",810,107,776,108,0,11,769,107,7,12,34,41
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",964,122,935,119,0,11,881,122,54,36,29,23
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",712,155,693,152,0,11,667,157,26,26,19,30
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",704,113,586,114,0,11,586,114,0,11,118,88
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",422,148,355,139,0,11,262,100,93,110,67,71
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",2418,185,2354,188,16,25,2271,203,67,83,64,59
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",911,223,911,223,0,11,853,220,58,66,0,11
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",600,162,520,154,0,11,471,158,49,79,80,78
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",394,173,320,146,0,11,320,146,0,11,74,111
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",1067,209,864,200,0,11,864,200,0,11,203,125
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",343,115,322,123,0,11,322,123,0,11,21,35
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",589,165,589,165,0,11,572,166,17,29,0,11
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",632,218,604,215,0,11,604,215,0,11,28,45
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",348,143,348,143,0,11,348,143,0,11,0,11
