GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",3205,104,9,13,41,49,199,94,130,64,144,75,101,75,418,138,316,138,168,97,1679,219
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3715,83,0,16,0,16,100,59,55,42,192,83,250,97,109,59,288,126,147,71,2574,194
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",2000,51,8,12,173,78,30,37,0,11,0,11,48,37,512,115,531,148,188,105,510,117
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4915,80,0,16,0,16,0,16,77,68,25,39,172,144,92,74,150,101,281,152,4118,246
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3666,76,0,16,0,16,227,150,171,113,197,114,197,138,1409,240,630,186,211,117,624,211
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4887,176,0,16,0,16,31,52,26,42,327,159,84,100,60,73,161,105,149,119,4049,332
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2490,111,0,16,17,28,460,196,164,97,226,116,312,150,387,175,231,127,108,80,585,199
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",5113,210,0,16,0,16,24,41,247,117,603,203,561,171,247,162,30,46,87,85,3314,311
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2307,80,0,11,15,24,182,110,40,44,0,11,386,179,733,230,514,157,135,96,302,152
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",1021,40,8,13,88,31,12,19,20,16,205,55,501,69,104,48,30,22,13,19,40,30
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",5885,128,0,18,0,18,0,18,236,166,689,221,121,130,94,90,223,124,168,96,4354,333
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",5150,133,0,16,0,16,0,16,78,98,67,53,1269,303,1255,310,397,218,165,108,1919,294
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1926,64,0,11,15,17,37,28,122,75,81,54,91,64,59,37,195,84,139,62,1187,142
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",5174,97,0,16,15,24,218,141,102,152,98,133,80,71,67,67,200,138,366,172,4028,329
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",3154,80,16,25,187,115,187,90,141,93,224,116,104,75,246,112,775,196,412,164,862,243
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4810,180,0,16,0,16,0,16,158,140,279,153,1066,308,1077,294,74,82,63,74,2093,325
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",3001,65,0,16,88,76,104,87,22,35,185,94,362,175,382,156,257,134,1134,220,467,165
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",5065,157,0,16,0,16,242,154,313,172,532,219,200,152,120,96,121,106,114,84,3423,307
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",3402,104,0,16,23,37,759,217,90,80,133,97,251,127,742,210,614,202,226,127,564,201
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",3286,82,0,16,235,110,381,133,11,17,62,45,167,106,1652,209,697,162,28,31,53,50
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2146,53,0,16,0,16,22,35,92,92,136,98,139,112,196,116,1043,204,108,75,410,170
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",4615,97,0,16,0,16,153,135,20,32,9,15,75,83,201,111,143,117,222,123,3792,244
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2676,74,0,16,119,95,496,177,249,107,98,57,210,128,418,177,63,51,186,125,837,217
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5487,116,0,18,0,18,94,83,372,234,163,102,163,106,816,293,1437,407,369,179,2073,360
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1764,53,71,39,12,14,663,94,132,59,117,44,273,95,75,50,58,43,70,67,293,99
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4991,105,0,16,141,205,85,65,0,16,0,16,0,16,347,198,68,74,247,142,4103,340
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1427,34,0,11,0,11,8,14,0,11,13,16,69,46,190,76,935,104,41,34,171,88
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",4435,109,0,16,0,16,76,88,81,71,647,221,507,204,291,155,403,215,141,128,2289,361
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2864,67,0,16,35,35,300,159,46,54,84,64,743,199,139,90,840,166,116,88,561,182
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3779,87,0,16,0,16,81,35,0,16,29,33,42,29,32,37,154,68,153,82,3288,152
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1718,64,0,11,36,36,190,68,109,68,286,79,602,129,93,56,79,49,109,58,214,83
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",409,15,45,15,31,25,297,42,0,11,0,11,0,11,8,10,11,17,0,11,17,20
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1239,54,36,21,0,11,101,64,169,91,233,74,78,53,40,39,85,47,44,39,453,119
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1308,83,0,11,0,11,453,83,278,85,35,27,0,11,6,10,38,36,96,81,402,112
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3877,101,0,16,0,16,33,41,26,31,63,43,165,117,137,94,60,46,89,54,3304,185
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1604,58,0,11,0,11,112,49,67,52,7,11,10,15,0,11,42,35,73,48,1293,90
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",288,18,0,11,0,11,0,11,0,11,0,11,9,9,14,12,6,8,9,9,250,26
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1921,47,0,11,66,46,253,73,136,66,135,79,92,58,100,56,58,43,132,64,949,148
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",438,49,0,11,6,9,27,15,5,7,2,5,13,14,26,18,19,15,14,24,326,45
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1259,85,0,16,0,16,30,47,0,16,0,16,18,19,9,13,8,13,26,24,1168,113
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1760,63,0,11,139,85,292,114,103,62,15,22,42,36,242,84,89,60,89,58,749,124
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1367,40,0,11,0,11,0,11,29,24,22,24,22,21,13,21,47,33,35,31,1199,78
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2655,83,40,40,126,88,362,132,246,137,72,85,61,56,98,71,168,117,117,87,1365,240
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1652,37,0,11,0,11,150,84,52,45,0,11,68,53,406,128,507,104,156,82,313,106
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3308,86,0,16,0,16,0,16,0,16,0,16,148,87,819,219,511,167,1570,230,260,127
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4637,117,0,18,0,18,100,119,0,18,70,66,328,214,548,210,1704,275,95,76,1792,222
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2840,72,0,11,0,11,346,111,43,58,242,136,333,147,518,147,1034,181,179,104,145,103
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2492,70,0,16,0,16,59,56,232,106,159,88,35,41,104,76,102,76,204,109,1597,189
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",2092,49,0,11,0,11,0,11,44,39,88,52,198,78,614,136,816,134,167,87,165,86
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1655,39,0,11,201,69,65,53,31,37,203,95,488,135,208,85,92,64,12,19,355,118
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3894,106,0,16,74,41,420,161,129,90,57,42,173,112,377,157,312,137,158,109,2194,292
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",3177,89,0,16,14,24,486,159,102,81,195,97,141,91,113,94,269,143,409,150,1448,232
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2300,79,0,16,0,16,124,91,38,58,49,58,178,131,413,139,385,174,211,108,902,193
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2987,56,37,43,96,77,202,100,175,95,37,44,183,125,213,116,149,74,157,106,1738,201
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1275,80,0,11,0,11,298,110,80,73,0,11,37,39,37,33,109,78,57,45,657,161
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1600,42,25,19,70,51,210,79,65,47,198,69,126,65,171,86,23,22,41,29,671,114
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2615,57,0,16,0,16,95,84,44,66,44,48,79,71,2,8,82,60,270,137,1999,197
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1564,59,0,11,0,11,0,11,15,19,60,40,1030,129,245,96,9,15,64,48,141,73
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",3122,67,0,16,243,112,217,101,113,82,80,69,53,61,193,121,1060,186,226,113,937,191
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3959,98,0,18,29,47,40,65,37,44,59,58,124,89,516,166,240,121,273,129,2641,237
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",2389,71,12,17,30,35,235,105,126,66,166,90,111,87,205,110,154,89,110,66,1240,169
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2492,65,0,16,0,16,217,109,60,66,48,51,32,31,175,93,144,118,63,62,1753,193
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2894,107,12,19,0,16,88,74,276,137,178,113,243,142,272,133,24,30,236,125,1565,202
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",3343,69,0,16,125,84,66,98,66,57,10,18,73,58,128,95,78,67,334,138,2463,219
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",4059,110,0,16,56,67,70,65,375,149,338,149,134,84,434,183,473,193,283,144,1896,258
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",3072,65,0,16,19,32,0,16,26,30,14,24,97,78,67,48,195,85,236,109,2418,190
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3386,118,0,16,111,78,109,94,382,148,302,130,412,173,583,197,320,153,314,163,853,238
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2705,61,0,16,0,16,68,63,71,84,41,48,59,54,73,60,22,36,222,119,2149,192
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2460,61,0,16,96,90,211,105,44,57,109,78,354,162,60,59,113,74,232,136,1241,195
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2706,68,0,16,18,29,81,64,71,82,90,72,64,60,138,90,36,40,269,159,1939,208
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",984,29,0,11,4,8,12,17,63,45,111,45,38,32,27,22,101,64,98,56,530,74
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3327,88,0,16,0,16,302,182,111,82,328,186,19,25,1295,259,260,148,233,105,779,239
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2920,71,0,16,0,16,14,22,72,87,8,15,0,16,20,33,126,74,287,138,2393,190
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4713,114,37,31,0,16,1307,292,255,155,680,262,1935,307,272,157,95,74,13,20,119,134
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",716,26,0,11,27,18,530,54,20,14,9,7,13,13,19,15,0,11,0,11,98,41
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1182,40,41,38,0,11,0,11,16,19,0,11,109,65,236,64,77,53,100,51,603,95
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3601,74,0,16,0,16,29,33,21,33,94,70,196,132,477,175,231,122,406,145,2147,242
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1812,51,37,31,330,102,164,75,80,51,262,95,315,98,226,95,90,61,50,43,258,92
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1579,54,0,11,9,14,8,13,69,50,26,34,60,51,111,71,70,49,307,125,919,151
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2779,52,0,16,0,16,16,27,0,16,0,16,163,117,1403,194,986,187,163,97,48,42
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",5170,136,0,18,0,18,0,18,261,167,191,136,115,102,193,143,97,76,701,271,3612,388
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2748,67,0,16,0,16,35,32,0,16,12,20,0,16,123,85,282,142,479,153,1817,234
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",426,35,25,16,0,11,0,11,0,11,5,7,11,13,82,40,50,26,16,17,237,51
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",905,29,0,11,0,11,6,10,50,28,22,19,54,32,21,21,52,28,88,44,612,71
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",4082,95,0,18,0,18,13,20,59,59,139,97,189,99,276,152,248,117,522,166,2636,258
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2231,160,0,16,0,16,9,15,10,19,48,44,179,114,149,109,118,86,169,99,1549,203
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",2029,43,0,11,126,46,854,108,90,50,14,24,59,55,57,42,75,58,73,48,681,121
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1833,54,0,11,228,82,841,121,170,89,51,35,108,68,16,26,161,73,12,14,246,94
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",4044,94,0,18,0,18,139,73,30,33,74,74,164,87,715,177,184,106,485,153,2253,269
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",3044,76,0,16,0,16,15,21,0,16,43,40,39,29,565,148,185,107,221,105,1976,200
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",3034,54,0,16,22,36,0,16,0,16,61,50,52,51,158,113,280,105,387,168,2074,197
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",626,28,0,11,0,11,0,11,1,4,0,11,31,29,35,26,72,38,129,39,358,53
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2926,83,0,16,16,27,97,85,31,36,87,68,177,88,140,89,191,112,273,126,1914,199
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",3077,111,0,16,46,76,58,45,0,16,0,16,95,69,249,141,359,150,553,179,1717,225
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3366,98,0,16,0,16,0,16,0,16,17,26,15,23,91,40,418,132,527,167,2298,227
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1652,51,9,14,0,11,44,20,9,14,0,11,65,35,108,63,76,43,162,55,1179,101
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2209,83,0,16,0,16,0,16,0,16,10,18,66,62,114,90,91,71,275,136,1653,155
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",4324,104,0,18,71,53,34,54,28,32,42,44,133,82,146,98,732,169,402,171,2736,250
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1447,32,0,11,24,13,5,11,0,11,22,26,35,26,163,55,218,56,337,83,643,90
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3371,80,0,16,0,16,0,16,43,39,25,29,223,113,916,210,517,168,292,146,1355,192
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2902,74,0,16,11,19,14,23,106,58,0,16,90,91,157,92,128,98,247,113,2149,218
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1787,33,0,11,0,11,0,11,33,40,0,11,45,34,78,59,134,65,283,80,1214,101
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",4221,80,13,20,0,18,65,51,121,80,45,43,121,93,385,132,444,175,139,97,2888,217
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",3169,85,0,16,0,16,0,16,0,16,184,110,141,102,89,66,94,79,359,143,2302,231
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3554,97,0,16,52,41,57,55,24,31,0,16,167,125,58,48,182,91,454,143,2560,211
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1618,30,0,11,0,11,0,11,36,38,17,22,19,20,55,45,821,128,326,111,344,106
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1899,38,0,16,0,16,0,16,9,15,7,12,43,34,92,56,120,58,238,80,1390,119
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1957,26,0,11,10,15,10,16,0,11,22,19,8,12,75,29,241,72,562,111,1029,128
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3873,79,0,18,10,16,17,28,20,32,14,22,266,96,324,150,1335,239,336,168,1551,244
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",2900,89,0,16,270,102,1676,201,817,164,107,84,15,25,0,16,0,16,0,16,15,23
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",5622,100,0,18,52,59,616,173,590,191,3895,288,354,126,84,60,0,18,0,18,31,36
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
