GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",3124,105,9,14,0,16,223,104,181,85,116,74,103,60,440,137,286,112,209,98,1557,198
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3730,81,0,16,0,16,85,61,47,35,182,76,243,85,129,68,253,93,130,65,2661,166
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1929,48,0,11,124,60,31,30,0,11,9,14,67,42,436,127,606,146,236,104,420,96
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4959,83,0,16,0,16,0,16,92,77,25,39,254,202,91,83,171,97,200,129,4126,267
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3498,70,0,16,0,16,141,89,145,96,174,98,146,115,1413,189,588,172,278,131,613,180
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4948,178,0,16,0,16,26,42,20,33,373,148,33,46,71,61,140,95,126,102,4159,261
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2470,90,0,16,0,16,508,177,146,84,191,103,295,136,456,188,152,102,91,71,631,182
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",5049,206,0,16,0,16,0,16,290,127,650,278,502,165,287,196,38,60,109,85,3173,363
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2271,64,0,11,11,18,158,93,86,76,0,11,462,135,541,179,554,156,207,123,252,161
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",964,28,0,11,52,21,19,22,18,16,199,48,531,75,98,43,27,22,0,11,20,13
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",5937,126,0,18,0,18,0,18,184,146,664,230,29,48,184,116,188,112,170,116,4518,346
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",5081,152,0,16,0,16,0,16,96,117,84,63,1251,316,1152,277,428,154,164,118,1906,310
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1860,72,0,11,15,21,69,51,85,53,65,50,90,65,104,62,120,54,151,73,1161,135
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",5209,108,0,16,0,16,253,136,109,162,87,108,41,53,109,82,94,80,303,151,4213,327
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",3056,91,16,25,138,87,241,103,143,102,112,81,210,107,233,120,842,200,397,160,724,163
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4694,194,0,16,0,16,0,16,258,170,286,163,1074,271,924,244,104,80,73,66,1975,383
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2888,58,0,16,16,26,132,104,0,16,133,89,363,154,262,110,389,125,1053,223,540,173
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",5173,90,0,16,0,16,259,130,276,141,555,215,142,132,152,102,97,85,84,72,3608,293
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",3308,110,0,16,30,44,694,187,116,78,158,105,272,114,673,192,595,188,184,139,586,186
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",3281,88,0,16,253,127,352,147,0,16,78,54,181,103,1586,247,702,182,31,33,98,90
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2114,68,0,16,0,16,0,16,113,104,141,117,109,86,251,123,1057,192,76,77,367,141
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",4616,123,0,16,0,16,78,66,0,16,8,18,58,70,136,103,116,103,214,100,4006,223
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2595,83,0,16,87,73,552,156,228,125,95,63,183,116,375,169,222,115,176,117,677,201
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5447,92,0,18,0,18,113,95,394,217,169,104,113,86,707,301,1253,300,406,176,2292,337
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1686,51,59,26,15,17,642,79,147,63,73,43,183,83,131,65,43,40,64,69,329,101
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4947,83,0,16,68,110,62,68,0,16,0,16,0,16,259,152,176,116,265,129,4117,248
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1399,34,0,11,0,11,0,11,0,11,31,33,55,48,237,89,820,126,80,59,176,87
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",4259,94,0,16,0,16,61,72,50,58,538,180,372,182,300,147,429,237,150,119,2359,355
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2781,77,0,16,44,42,327,135,60,59,55,49,642,180,84,70,1078,184,43,34,448,174
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3833,62,0,16,0,16,62,42,0,16,13,21,20,22,33,37,127,69,183,104,3395,134
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1722,57,0,11,36,32,247,81,103,67,285,82,682,122,67,41,42,30,76,51,184,75
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",376,18,0,11,29,23,308,35,0,11,0,11,0,11,6,8,14,23,0,11,19,21
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1197,51,19,15,13,15,71,53,167,89,204,51,92,52,53,43,113,58,27,30,438,92
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1304,58,0,11,0,11,446,87,294,75,34,25,0,11,33,37,9,14,98,73,390,95
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3862,122,0,16,0,16,35,37,39,39,72,45,200,146,133,90,85,79,112,63,3186,189
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1557,58,0,11,0,11,90,41,31,30,8,12,45,41,0,11,33,30,80,55,1270,84
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",289,26,0,11,0,11,0,11,0,11,0,11,9,10,7,8,14,14,4,6,255,30
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1923,35,0,11,87,53,236,69,165,74,139,74,81,59,115,63,39,29,132,56,929,135
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",449,55,0,11,8,12,46,20,5,7,3,4,3,8,25,19,23,19,15,24,321,49
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1265,72,0,16,0,16,30,48,0,16,0,16,23,26,0,16,8,13,8,13,1196,89
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1728,50,0,11,118,71,222,90,102,59,9,15,99,63,35,28,101,65,76,56,966,138
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1386,41,0,11,0,11,0,11,14,16,17,19,21,22,7,13,52,35,52,32,1223,69
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2522,80,16,27,57,64,321,136,206,116,78,80,64,62,158,90,166,90,236,115,1220,214
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1596,41,0,11,0,11,171,97,45,43,19,30,41,42,306,108,566,112,146,89,302,112
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3251,73,20,34,0,16,0,16,0,16,0,16,172,97,588,171,701,188,1492,249,278,125
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4616,113,0,16,0,16,162,145,0,16,79,74,240,188,508,165,1660,270,152,139,1815,327
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2795,56,0,11,0,11,340,132,94,80,198,119,277,140,430,141,1105,176,216,117,135,98
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2452,58,0,16,0,16,87,72,230,112,178,114,42,41,166,95,149,86,147,92,1453,176
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",2048,46,0,11,0,11,0,11,40,34,84,68,178,68,665,151,797,134,123,66,161,84
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1558,38,0,11,171,52,57,46,60,48,216,87,381,111,298,90,66,47,11,17,298,89
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3841,92,0,16,74,42,353,127,45,55,71,46,223,121,340,153,333,137,208,106,2194,247
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",3125,74,0,16,30,37,508,148,140,93,87,69,99,79,150,74,214,118,283,159,1614,234
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2209,81,0,16,0,16,104,80,34,54,11,18,95,77,302,144,321,134,210,116,1132,169
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2880,70,0,16,53,51,171,71,212,98,39,45,172,105,179,106,143,73,168,109,1743,217
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1263,69,0,11,0,11,182,66,36,29,0,11,54,45,31,29,69,53,71,43,820,129
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1532,49,10,16,48,32,184,78,67,50,186,77,100,58,204,90,68,43,82,45,583,121
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2562,54,0,16,0,16,83,81,24,43,22,34,61,55,0,16,77,61,351,144,1944,172
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1548,50,0,11,0,11,0,11,22,26,50,36,945,117,279,92,16,18,52,37,184,78
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2972,70,0,16,274,126,209,117,11,17,68,61,11,17,142,94,1060,203,205,125,992,199
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3873,79,0,18,0,18,68,77,20,32,55,50,83,62,667,163,191,117,244,116,2545,235
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",2344,63,0,11,26,31,246,97,141,68,109,74,112,69,184,98,168,84,76,54,1282,147
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2446,70,0,16,13,21,165,71,36,60,51,57,68,56,131,73,177,114,71,61,1734,176
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2767,103,14,22,0,16,137,100,304,138,97,78,99,77,303,145,44,38,198,119,1571,203
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",3237,79,0,16,132,79,0,16,66,56,18,24,83,57,121,88,80,63,315,116,2422,183
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3966,78,0,16,46,56,108,85,363,157,185,107,150,98,369,136,459,170,378,148,1908,243
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2987,77,0,16,22,34,14,24,25,31,14,21,104,82,116,80,246,107,219,102,2227,203
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3317,107,0,16,117,77,148,103,359,142,144,71,375,166,532,183,349,151,371,152,922,234
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2700,79,0,16,0,16,76,53,90,90,38,45,50,43,54,48,31,26,251,116,2110,176
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2436,59,0,16,18,34,206,103,23,38,75,74,360,146,61,56,90,61,210,122,1393,175
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2666,53,0,16,0,16,101,82,83,73,128,84,125,106,120,92,32,36,244,138,1833,205
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",941,40,0,11,5,8,11,13,59,40,75,38,29,25,28,24,76,47,106,54,552,80
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3243,76,0,16,0,16,422,189,130,108,333,174,27,35,1110,238,230,144,270,113,721,203
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2858,77,0,16,0,16,15,24,66,63,26,33,0,16,23,34,75,56,282,136,2371,165
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4568,103,0,16,0,16,1288,281,228,143,673,251,1840,303,270,152,120,76,12,19,137,122
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",798,28,0,11,19,15,581,67,42,33,19,16,19,16,22,16,0,11,0,11,96,46
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1125,40,22,20,0,11,0,11,15,18,21,24,114,50,181,70,80,52,108,61,584,110
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3509,93,0,16,0,16,55,52,36,42,124,63,260,139,434,132,174,97,269,122,2157,232
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1632,51,0,11,237,73,196,68,109,62,251,78,272,83,187,84,124,68,45,38,211,80
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1551,55,0,11,11,16,9,14,88,51,90,71,52,46,103,75,50,41,265,102,883,142
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2689,59,0,16,0,16,20,31,0,16,14,22,30,49,1449,200,968,203,171,107,37,40
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",5123,128,0,18,0,18,0,18,249,159,36,51,153,131,202,145,277,163,617,249,3589,352
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2695,59,0,16,0,16,27,24,0,16,31,33,0,16,100,88,224,130,442,156,1871,216
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",419,21,0,11,0,11,8,12,0,11,3,4,4,6,63,30,26,17,33,25,282,41
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",866,27,0,11,0,11,6,10,51,29,23,20,26,17,23,23,70,36,106,42,561,61
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3991,87,0,18,0,18,15,25,61,63,180,93,195,111,210,122,336,152,462,141,2532,225
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2189,133,0,16,0,16,10,15,12,20,59,47,163,99,86,64,166,100,133,84,1560,181
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1984,47,0,11,84,29,879,107,68,41,17,20,31,39,52,46,77,51,100,52,676,110
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1800,42,0,11,227,86,844,102,72,43,49,37,128,63,13,22,145,72,20,19,302,89
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3877,100,0,18,0,18,141,75,26,31,73,72,135,79,539,171,150,92,322,122,2491,245
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2968,90,0,16,0,16,18,27,0,16,35,41,51,47,517,161,152,98,234,123,1961,215
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",3013,59,0,16,23,35,21,35,0,16,46,40,52,50,70,47,296,88,378,128,2127,182
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",634,25,0,11,0,11,0,11,0,11,0,11,32,28,36,21,71,35,113,43,382,61
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2875,79,0,16,0,16,80,78,33,37,96,70,92,73,12,19,191,112,185,104,2186,216
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",3088,71,0,16,39,64,87,56,0,16,13,20,92,60,182,92,374,132,528,163,1773,196
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3344,102,0,16,0,16,0,16,0,16,17,26,0,16,65,47,351,134,524,168,2387,217
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1666,52,8,13,0,11,35,21,0,11,0,11,53,35,140,62,62,41,185,61,1183,105
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2233,72,0,16,0,16,0,16,0,16,11,17,71,53,46,38,105,97,133,78,1867,137
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",4239,96,0,18,57,43,34,57,12,19,14,23,97,63,177,96,679,179,434,151,2735,242
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1440,27,0,11,14,14,4,9,0,11,11,16,36,28,153,59,188,64,355,74,679,95
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3291,86,0,16,24,40,0,16,54,58,19,23,155,78,930,220,425,143,204,101,1480,195
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2842,81,0,16,12,21,11,18,91,47,0,16,33,32,140,78,132,124,224,94,2199,190
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1763,49,0,11,0,11,0,11,34,41,0,11,30,25,39,37,125,51,238,73,1297,108
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",4143,80,0,18,15,25,88,43,99,73,49,51,102,74,442,136,272,101,168,107,2908,229
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",3127,95,0,16,0,16,0,16,0,16,229,144,205,132,108,76,19,31,154,89,2412,210
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3578,50,0,16,45,39,64,53,32,36,0,16,158,115,44,41,132,71,468,143,2635,185
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1569,36,0,11,0,11,0,11,4,10,10,15,36,31,71,46,937,118,305,103,206,80
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1880,59,0,11,0,11,0,11,9,13,8,14,39,38,45,37,91,59,231,81,1457,128
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1923,53,0,11,0,11,10,16,0,11,27,24,5,9,78,31,247,68,522,110,1034,120
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3630,103,0,16,0,16,16,24,14,24,0,16,343,131,241,128,1194,247,289,189,1533,249
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",4570,126,0,16,293,112,1669,230,918,197,1457,202,219,100,0,16,0,16,0,16,14,22
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3918,86,0,16,21,36,664,194,530,174,2399,257,210,126,60,47,0,16,0,16,34,29
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
