GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Science and Engineering,Margin of Error; Total: - Science and Engineering,Estimate; Total: - Science and Engineering Related Fields,Margin of Error; Total: - Science and Engineering Related Fields,Estimate; Total: - Business,Margin of Error; Total: - Business,Estimate; Total: - Education,Margin of Error; Total: - Education,"Estimate; Total: - Arts, Humanities and Other","Margin of Error; Total: - Arts, Humanities and Other"
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",22,26,0,11,0,11,13,21,0,11,9,14
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",2234,375,840,215,95,103,472,153,33,36,794,172
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",2051,296,825,214,101,70,524,241,37,36,564,145
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",536,199,146,111,10,17,117,115,0,11,263,146
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",394,186,96,64,0,11,40,53,0,11,258,155
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",176,145,97,107,0,11,79,91,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",364,146,137,82,0,11,10,18,82,60,135,117
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",1063,180,257,101,15,19,119,68,17,19,655,128
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",802,270,329,170,51,65,210,120,57,51,155,117
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",133,80,0,11,67,56,43,58,0,11,23,29
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",243,108,70,60,37,47,43,57,17,28,76,81
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",53,71,0,11,0,11,46,69,0,11,7,12
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",83,71,31,37,0,11,7,12,0,11,45,56
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",660,180,160,85,43,45,157,83,21,32,279,131
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",647,179,221,124,4,8,72,55,75,63,275,102
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",860,256,104,92,53,42,69,80,55,62,579,215
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",1387,308,584,272,127,102,201,134,12,17,463,171
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",494,160,204,107,59,43,108,56,13,15,110,48
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",331,142,80,64,0,11,135,114,0,11,116,38
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",412,119,56,90,78,71,63,66,14,23,201,88
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",656,218,80,73,40,50,165,99,69,94,302,143
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",733,243,281,143,0,11,176,119,48,73,228,115
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",96,52,0,11,0,11,61,70,0,11,35,41
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",255,173,124,120,47,58,28,45,0,11,56,46
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",353,151,83,70,21,34,49,49,0,11,200,121
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",290,111,132,91,0,11,81,69,13,21,64,46
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",765,210,217,111,93,85,120,75,0,11,335,163
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",718,191,244,132,13,21,89,83,0,11,372,176
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",366,161,67,70,0,11,174,136,0,11,125,73
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",519,200,167,109,40,46,70,52,0,11,242,120
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",1028,205,250,86,15,18,303,131,41,46,419,113
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",469,157,92,65,0,11,113,102,58,49,206,91
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",940,126,365,78,28,18,229,72,13,13,305,81
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",931,252,160,90,20,32,189,119,13,20,549,213
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",502,188,163,105,20,35,85,95,22,33,212,108
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",606,234,325,213,12,26,70,85,47,45,152,110
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",415,140,56,64,0,11,22,36,0,11,337,154
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",347,173,58,60,0,11,46,62,1,8,242,166
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",1340,420,303,194,21,33,248,162,65,77,703,286
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",648,201,245,161,83,93,65,70,17,30,238,141
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",2059,297,565,171,93,80,417,134,106,100,878,197
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",480,182,79,61,51,45,35,32,0,11,315,165
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",1085,215,459,157,0,11,161,113,20,32,445,146
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",769,219,218,100,28,34,22,36,13,21,488,212
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",952,215,345,168,0,11,165,107,33,41,409,140
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1048,288,323,160,12,20,185,153,20,32,508,198
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",1043,374,421,184,76,70,97,101,121,120,328,154
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",185,77,62,40,8,13,81,62,0,11,34,31
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",246,101,56,48,9,13,25,30,27,32,129,84
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",517,132,161,71,0,11,244,114,11,19,101,50
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",801,209,295,131,69,62,104,68,0,11,333,106
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",512,147,229,117,7,12,106,69,30,38,140,73
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",427,124,105,58,18,24,93,53,47,45,164,65
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",680,247,219,96,0,11,38,27,24,28,399,187
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",420,91,164,78,41,36,43,37,21,22,151,68
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",815,276,298,138,33,43,139,111,0,11,345,163
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",371,195,88,101,35,40,49,62,29,46,170,130
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",306,146,62,62,0,11,21,36,87,114,136,98
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",670,238,156,143,0,11,76,80,25,40,413,170
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",813,271,299,193,54,87,122,77,0,11,338,203
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",546,224,319,191,32,53,14,24,23,38,158,88
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",915,315,190,121,69,60,150,119,0,11,506,264
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",1135,353,464,198,0,11,387,186,66,96,218,107
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",508,186,184,83,31,37,17,28,17,26,259,155
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",361,136,130,77,0,11,72,67,17,27,142,76
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",934,225,429,166,16,24,158,96,41,39,290,111
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",1341,440,638,385,0,11,188,134,16,30,499,206
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",317,120,96,85,0,11,66,56,16,29,139,79
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",826,349,283,161,104,135,199,189,0,11,240,164
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",366,159,180,134,0,11,48,76,14,27,124,95
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1450,609,307,168,0,11,547,520,90,119,506,318
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",1098,374,436,219,81,119,108,78,5,11,468,251
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",583,286,325,284,7,15,50,60,17,27,184,103
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",260,124,108,82,43,52,15,26,0,11,94,55
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",661,313,333,171,0,11,290,258,0,11,38,45
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",565,304,218,142,17,27,130,107,16,25,184,123
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",330,205,153,107,14,23,35,45,0,11,128,118
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",705,262,208,145,55,69,210,112,0,11,232,126
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",1310,226,364,132,60,48,239,127,33,30,614,225
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",700,161,177,79,8,12,144,68,32,28,339,115
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",951,255,229,108,31,35,253,169,14,22,424,162
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",514,229,205,148,0,11,134,112,0,11,175,101
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",825,225,188,91,70,72,91,70,0,11,476,169
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",1475,448,658,280,189,161,74,80,0,11,554,268
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",593,330,302,272,20,35,182,186,40,66,49,63
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",1542,442,259,134,243,154,370,196,305,266,365,207
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",732,368,224,121,52,70,118,109,0,11,338,276
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",1494,560,337,174,50,59,479,337,111,130,517,265
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",818,275,233,236,39,64,156,149,89,108,301,198
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",1722,457,559,244,127,155,371,235,13,22,652,300
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",1456,426,497,272,50,65,298,295,106,98,505,219
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",677,142,231,100,8,11,72,50,25,28,341,96
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",504,139,119,61,8,13,99,84,39,36,239,108
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",1073,217,281,110,8,13,371,175,45,35,368,137
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",867,198,359,172,44,42,159,74,0,11,305,155
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",737,246,296,165,92,107,52,42,41,34,256,111
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",293,160,124,141,0,11,48,46,14,21,107,70
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",718,221,143,102,37,42,291,162,50,48,197,110
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",764,272,207,122,16,25,210,145,114,86,217,157
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",569,236,181,112,86,74,15,24,0,11,287,142
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",1052,252,246,102,59,58,135,78,30,33,582,225
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",1015,240,380,118,46,54,179,98,8,15,402,162
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",893,228,425,149,54,54,174,125,30,49,210,92
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",686,215,206,110,27,43,117,81,24,29,312,181
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",441,196,107,73,18,31,99,95,16,25,201,170
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",729,230,261,134,16,26,164,76,0,11,288,221
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",519,146,217,115,18,29,89,60,0,11,195,103
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1363,349,317,137,55,51,431,270,47,43,513,164
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",594,218,222,92,33,25,185,116,7,11,147,71
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",1512,288,534,175,41,29,327,116,13,16,597,145
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",1191,320,342,124,0,11,467,219,14,23,368,131
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",859,219,329,135,14,22,75,57,40,43,401,162
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",1040,233,389,138,0,11,183,110,38,38,430,141
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",921,269,463,200,0,11,146,113,11,21,301,139
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",1683,284,936,238,38,38,39,45,48,46,622,231
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",599,219,321,162,13,21,10,18,49,58,206,127
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",417,93,102,70,0,11,49,33,0,11,266,80
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",1221,249,504,134,11,16,216,121,29,27,461,138
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",573,177,245,123,31,47,132,84,24,34,141,84
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",713,216,232,111,62,58,124,105,0,11,295,133
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",434,152,244,121,13,22,67,62,0,11,110,89
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",626,141,188,76,38,32,87,67,83,48,230,87
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",1539,189,876,157,52,51,238,104,26,27,347,106
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",2235,280,1035,194,27,31,486,243,57,63,630,161
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",986,220,325,123,10,16,106,89,87,60,458,186
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",250,108,76,59,13,21,17,26,16,25,128,74
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",874,224,331,145,0,11,135,92,17,27,391,148
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",710,173,292,127,16,26,123,82,56,52,223,141
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",925,263,212,103,17,28,276,208,54,54,366,157
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",1227,380,721,330,70,79,115,78,62,50,259,117
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",1006,204,505,188,53,43,189,104,21,25,238,136
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",873,227,247,120,71,51,173,92,59,49,323,131
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",912,211,213,94,119,112,171,89,35,35,374,130
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",640,182,212,88,47,54,75,64,78,54,228,119
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",1199,245,345,148,43,51,233,120,30,34,548,166
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",488,181,254,76,32,35,54,68,38,32,110,68
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",1581,259,975,226,91,75,139,78,68,35,308,110
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",1366,243,575,182,54,56,206,115,2,4,529,180
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",959,256,459,181,42,40,16,25,0,11,442,188
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",839,204,286,111,0,11,191,111,13,20,349,119
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",667,218,233,150,28,47,66,53,53,60,287,126
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",591,145,199,106,12,20,30,33,0,11,350,128
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",1351,447,253,140,45,49,442,313,21,34,590,233
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",723,205,365,142,54,73,112,82,26,31,166,104
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",589,221,244,142,16,28,81,108,93,90,155,91
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",726,269,206,121,0,11,124,98,0,11,396,198
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",1213,281,432,181,74,75,250,163,0,11,457,192
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",722,468,359,206,17,27,163,189,13,23,170,122
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",639,336,157,89,166,167,97,124,13,21,206,112
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",627,161,265,99,0,11,161,96,12,17,189,94
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",706,218,266,142,25,39,97,69,0,11,318,122
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",948,443,432,242,35,42,242,229,0,11,239,185
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",745,229,282,170,22,36,184,131,0,11,257,121
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",759,414,392,253,0,11,100,105,0,11,267,220
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",298,169,221,184,0,11,0,11,0,11,77,81
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",591,286,238,186,0,11,142,149,13,22,198,134
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",687,310,62,81,157,190,222,167,0,11,246,185
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",1096,576,349,212,0,11,306,350,11,18,430,231
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",626,272,178,135,0,11,83,130,28,46,337,229
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",79,80,19,33,0,11,0,11,0,11,60,71
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",463,296,242,217,0,11,45,74,0,11,176,138
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",624,373,270,205,0,11,127,131,15,26,212,229
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",766,201,224,124,40,38,195,107,0,11,307,99
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",1014,239,424,141,87,68,94,62,29,36,380,132
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",805,217,188,126,0,11,224,132,0,11,393,159
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",1045,226,218,98,36,42,122,105,93,84,576,185
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York",706,260,307,202,31,51,141,97,2,19,225,174
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",302,152,75,70,43,68,66,75,32,49,86,81
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York",755,176,220,136,91,64,170,104,33,55,241,109
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",291,166,107,83,0,11,112,126,0,11,72,71
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",679,235,291,212,15,26,171,117,0,11,202,158
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",893,207,271,126,27,43,149,111,22,34,424,177
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",1721,177,669,153,35,27,363,123,39,27,615,123
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",1372,406,579,266,48,59,229,153,71,65,445,195
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",469,229,217,121,0,11,65,106,0,11,187,129
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",772,293,282,184,172,172,112,85,23,39,183,111
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York",510,227,278,181,24,39,56,93,0,11,152,101
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",1044,360,398,209,152,123,175,149,34,44,285,160
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",902,277,285,182,39,46,251,126,22,36,305,193
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",916,409,483,348,13,22,68,64,23,30,329,149
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",914,186,279,115,84,76,136,83,39,36,376,147
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",436,121,124,77,43,32,69,38,16,26,184,81
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",1236,239,533,161,14,22,209,132,36,42,444,158
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",803,246,210,114,92,76,194,98,0,11,307,160
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",492,331,79,90,0,11,258,306,0,11,155,134
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",807,293,357,227,43,68,175,136,0,11,232,129
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",496,215,247,125,72,99,109,107,0,11,68,67
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",1071,320,394,232,31,48,228,158,44,71,374,136
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",1185,509,348,243,72,71,338,229,162,186,265,127
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",217,132,27,43,0,11,88,104,0,11,102,85
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",465,196,219,128,76,59,81,76,0,11,89,93
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",489,162,49,46,21,35,60,61,36,58,323,160
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",453,147,192,103,0,11,85,83,0,11,176,88
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",1256,421,214,150,14,24,213,140,0,11,815,330
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",811,229,190,109,78,98,99,60,23,34,421,189
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",451,206,210,132,0,11,27,45,0,11,214,165
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",634,177,192,109,39,37,204,142,19,29,180,89
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",919,265,266,148,107,73,182,106,82,65,282,173
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",407,156,211,106,35,46,51,57,0,11,110,71
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",931,237,428,156,0,11,224,104,0,11,279,131
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",1230,267,445,158,72,74,249,148,53,63,411,138
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",1147,200,376,130,53,47,223,112,31,37,464,108
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",783,200,217,128,85,80,135,89,35,39,311,132
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",780,183,287,96,37,50,221,99,34,48,201,95
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",334,108,135,66,0,11,60,55,9,14,130,68
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",840,230,347,152,36,36,168,124,0,11,289,159
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",716,217,257,121,20,32,100,124,0,11,339,129
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",1217,438,509,375,11,19,256,101,0,11,441,188
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",889,210,382,173,11,18,174,106,12,19,310,135
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",611,216,115,72,29,35,88,89,0,11,379,196
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",515,212,270,114,0,11,73,70,41,49,131,151
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",921,398,352,214,51,52,263,230,70,114,185,136
